@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.05263157894736841,1 1,2 +1}
{0 0.06039833358205702,1 5,2 -1}
{0 0.3714413104147732,1 33,2 +1}
{0 0.02501009023109256,1 17,2 -1}
{0 0.2525785400287806,1 17,2 +1}
{0 0.15054422174838172,1 14,2 -1}
{0 0.1643120625937063,1 8,2 +1}
{0 0.14315990423868608,1 7,2 -1}
{0 0.22991770369788933,1 38,2 +1}
{0 0.11621443487762242,1 4,2 -1}
{0 0.19385369010508688,1 90,2 +1}
{0 0.21213696795069753,1 53,2 -1}
{0 0.18875831361919473,1 5,2 +1}
{0 0.16251210123064722,1 10,2 -1}
{0 0.36852046271090566,1 27,2 +1}
{0 0.1437254258577766,1 20,2 -1}
{0 0.23075788348351736,1 28,2 +1}
{0 0.08898345800913239,1 3,2 -1}
{0 0.102127225557562,1 6,2 +1}
{0 0.0,1 0,2 -1}
{0 0.01879523790043047,1 4,2 +1}
{0 0.0466793539374914,1 4,2 -1}
{0 0.026726124191242435,1 1,2 +1}
{0 0.07905694150420947,1 2,2 -1}
{0 0.3336145509069845,1 62,2 +1}
{0 0.12527548168011038,1 6,2 -1}
{0 0.16524138290660398,1 38,2 +1}
{0 0.22031909409764133,1 23,2 -1}
{0 0.11742245095480768,1 3,2 +1}
{0 0.10748948004911274,1 5,2 -1}
{0 0.30067382720374425,1 31,2 +1}
{0 0.24680270510850888,1 10,2 -1}
{0 0.24541959177874204,1 37,2 +1}
{0 0.21190622251867192,1 13,2 -1}
{0 0.14617975243857614,1 12,2 +1}
{0 0.21109647202465134,1 10,2 -1}
{0 0.24504682122767985,1 24,2 +1}
{0 0.22104406062378718,1 20,2 -1}
{0 0.33007597549542533,1 90,2 +1}
{0 0.25953919750369336,1 66,2 -1}
{0 0.1905156630549358,1 13,2 +1}
{0 0.11176116284755684,1 17,2 -1}
{0 0.0,1 0,2 -1}
{0 0.14746935144974105,1 20,2 +1}
{0 0.27251394950644775,1 22,2 -1}
{0 0.20761680664116242,1 21,2 +1}
{0 0.15421413148110757,1 2,2 -1}
{0 0.3450845412897598,1 36,2 +1}
{0 0.22703668369573404,1 2,2 -1}
{0 0.10816748141362141,1 23,2 +1}
{0 0.12006723043933137,1 16,2 -1}
{0 0.33852270196520173,1 58,2 +1}
{0 0.2879409616266483,1 40,2 -1}
{0 0.21978429946126035,1 18,2 +1}
{0 0.2717774144505758,1 6,2 -1}
{0 0.251453743290097,1 46,2 +1}
{0 0.1183417611997976,1 4,2 -1}
{0 0.0397778642087865,1 1,2 +1}
{0 0.0373891651927633,1 1,2 -1}
{0 0.24134970128373784,1 80,2 +1}
{0 0.19967528629720704,1 63,2 -1}
{0 0.2095832567883972,1 49,2 +1}
{0 0.13652928884625623,1 25,2 -1}
{0 0.23617384169290628,1 95,2 +1}
{0 0.23093982188877274,1 26,2 -1}
{0 0.13661593504791866,1 8,2 +1}
{0 0.0795814434908885,1 4,2 -1}
{0 0.19769134624393056,1 55,2 +1}
{0 0.17705358344455974,1 31,2 -1}
{0 0.2909752143031724,1 59,2 +1}
{0 0.19626827943607386,1 12,2 -1}
{0 0.2526749683215889,1 11,2 +1}
{0 0.3142536471027431,1 9,2 -1}
{0 0.0,1 0,2 +1}
{0 0.033698032212453176,1 2,2 -1}
{0 0.05530350894199025,1 3,2 +1}
{0 0.05846189383811648,1 7,2 -1}
{0 0.0,1 0,2 +1}
{0 0.015605505294966321,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.17795537272834572,1 5,2 -1}
{0 0.15822199327484385,1 10,2 +1}
{0 0.17215908936952806,1 5,2 -1}
{0 0.14021472013211236,1 13,2 +1}
{0 0.043355498476206,1 1,2 -1}
{0 0.15012540355806497,1 25,2 +1}
{0 0.1400862827063331,1 26,2 -1}
{0 0.24413691919210737,1 35,2 +1}
{0 0.1837616641989107,1 10,2 -1}
{0 0.2357531931810453,1 13,2 +1}
{0 0.09240036805677831,1 8,2 -1}
{0 0.05165509767947296,1 7,2 +1}
{0 0.05287275839607622,1 10,2 -1}
{0 0.29862193099681167,1 12,2 +1}
{0 0.06376567474512769,1 8,2 -1}
{0 0.18736966398342925,1 6,2 -1}
{0 0.25157463361823695,1 12,2 +1}
{0 0.09850661679014683,1 19,2 -1}
{0 0.20778424432922898,1 13,2 +1}
{0 0.22693527624185317,1 13,2 -1}
{0 0.18472472154212374,1 7,2 +1}
{0 0.1358036190637778,1 2,2 -1}
{0 0.313884347470979,1 6,2 +1}
{0 0.17558916187320214,1 6,2 -1}
{0 0.21225834411386618,1 52,2 +1}
{0 0.11471495212695958,1 3,2 -1}
{0 0.06714205863893531,1 2,2 +1}
{0 0.05948551053112917,1 3,2 -1}
{0 0.1960879492677335,1 9,2 +1}
{0 0.10749270921833419,1 5,2 -1}
{0 0.24900379613286228,1 42,2 +1}
{0 0.19682488422003894,1 25,2 -1}
{0 0.25029222295951375,1 68,2 +1}
{0 0.2975122948616198,1 40,2 -1}
{0 0.27831593901579604,1 8,2 +1}
{0 0.23468744269209188,1 9,2 -1}
{0 0.3245468558231415,1 43,2 +1}
{0 0.2773302361716347,1 42,2 -1}
{0 0.2213446302067756,1 16,2 +1}
{0 0.11965969310295635,1 5,2 -1}
{0 0.1407465111763875,1 7,2 +1}
{0 0.10440661689564236,1 5,2 -1}
{0 0.012791635981212123,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.3023626404624858,1 33,2 +1}
{0 0.049422689035443945,1 17,2 -1}
{0 0.23114523836974188,1 4,2 +1}
{0 0.16284872981757473,1 3,2 -1}
{0 0.20306251231937042,1 36,2 +1}
{0 0.23312011638357494,1 24,2 -1}
{0 0.23125523699010045,1 37,2 +1}
{0 0.24604894547257755,1 49,2 -1}
{0 0.2706692066370548,1 34,2 +1}
{0 0.05722381411705246,1 2,2 -1}
{0 0.28125538695863833,1 20,2 +1}
{0 0.14778592264862414,1 9,2 -1}
{0 0.12023512110912192,1 6,2 +1}
{0 0.1905689815461224,1 11,2 -1}
{0 0.1734877103670325,1 8,2 +1}
{0 0.17280841488085613,1 8,2 -1}
{0 0.08944271909999157,1 5,2 +1}
{0 0.06463833721262101,1 2,2 -1}
{0 0.06410607647560324,1 2,2 +1}
{0 0.31956874535307106,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.04184652935161351,1 1,2 -1}
{0 0.16149572839159348,1 15,2 +1}
{0 0.09250934140469991,1 17,2 -1}
{0 0.047619047619047616,1 1,2 +1}
{0 0.04424952033779929,1 4,2 -1}
{0 0.0,1 0,2 +1}
{0 0.016527624217958514,1 2,2 -1}
{0 0.2362023140360697,1 41,2 +1}
{0 0.21491816247954423,1 33,2 -1}
{0 0.09858140809759891,1 8,2 +1}
{0 0.0,1 0,2 -1}
{0 0.22199544547101366,1 37,2 +1}
{0 0.09800819968305358,1 3,2 -1}
{0 0.20060553814714,1 31,2 +1}
{0 0.11554581798259765,1 34,2 -1}
{0 0.12862393885688161,1 1,2 +1}
{0 0.012697932308056362,1 4,2 -1}
{0 0.016502459049611236,1 1,2 -1}
{0 0.04382364814309452,1 4,2 +1}
{0 0.006882001158461117,1 1,2 -1}
{0 0.3609748995838068,1 22,2 +1}
{0 0.10024044778844583,1 5,2 -1}
{0 0.21997067253202995,1 4,2 +1}
{0 0.0,1 0,2 -1}
{0 0.2564158359346101,1 31,2 +1}
{0 0.0,1 0,2 -1}
{0 0.21853508434659227,1 53,2 +1}
{0 0.21630483349447124,1 37,2 -1}
{0 0.24607492756094057,1 97,2 +1}
{0 0.2157967948759176,1 61,2 -1}
{0 0.11287731091521737,1 14,2 +1}
{0 0.035904518355016395,1 1,2 -1}
{0 0.28873711031035915,1 43,2 +1}
{0 0.09779143167281402,1 4,2 -1}
{0 0.22701419571945436,1 36,2 +1}
{0 0.05276550940516386,1 10,2 -1}
{0 0.24202517803828377,1 37,2 +1}
{0 0.20325666683149599,1 27,2 -1}
{0 0.2685857063261792,1 18,2 +1}
{0 0.287766437545716,1 10,2 -1}
{0 0.2871909099804358,1 21,2 +1}
{0 0.13505886138681844,1 23,2 -1}
{0 0.05097299465232466,1 4,2 +1}
{0 0.04986474830751784,1 3,2 -1}
{0 0.28155711262202987,1 45,2 +1}
{0 0.17359288839849826,1 14,2 -1}
{0 0.10192943828752511,1 3,2 +1}
{0 0.053035333301889274,1 6,2 -1}
{0 0.052450482332242795,1 5,2 +1}
{0 0.06026736350437898,1 9,2 -1}
{0 0.12956138091682382,1 6,2 +1}
{0 0.037894820819640566,1 7,2 -1}
{0 0.09176852946253673,1 8,2 +1}
{0 0.06538068448857498,1 9,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.1889779550954309,1 104,2 +1}
{0 0.14914939883958628,1 38,2 -1}
{0 0.1694439650847813,1 21,2 +1}
{0 0.08124342246560004,1 17,2 -1}
{0 0.18807182661620708,1 7,2 +1}
{0 0.1556102500554393,1 6,2 -1}
{0 0.27207060613246004,1 7,2 +1}
{0 0.1689418462868106,1 5,2 -1}
{0 0.20291603506547448,1 14,2 +1}
{0 0.08415360207847468,1 20,2 -1}
{0 0.11937419164578335,1 2,2 -1}
{0 0.2255921050605212,1 70,2 +1}
{0 0.13245052723005427,1 39,2 -1}
{0 0.3384126824056222,1 9,2 +1}
{0 0.24127974495040608,1 9,2 -1}
{0 0.3310454043728565,1 5,2 +1}
{0 0.25002022104324184,1 7,2 -1}
{0 0.17941404518774218,1 14,2 +1}
{0 0.17625247579239764,1 17,2 -1}
{0 0.0537891941942572,1 2,2 -1}
{0 0.0021423494880365673,1 1,2 +1}
{0 0.0017177319971242752,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.1255530453574427,1 3,2 -1}
{0 0.061108036998757054,1 14,2 +1}
{0 0.07129267851910617,1 9,2 -1}
{0 0.05413319619607667,1 2,2 +1}
{0 0.033564035096947935,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.02224970797449924,1 1,2 -1}
{0 0.30316612822862443,1 9,2 +1}
{0 0.1697561506743163,1 4,2 -1}
{0 0.1302392827876679,1 11,2 +1}
{0 0.07279097224317843,1 4,2 -1}
{0 0.33837176388019047,1 154,2 +1}
{0 0.16121023764698253,1 51,2 -1}
{0 0.254925598414274,1 8,2 +1}
{0 0.21268761479570336,1 8,2 -1}
{0 0.1938163224276486,1 5,2 +1}
{0 0.1633944800924634,1 5,2 -1}
{0 0.3500750448431773,1 15,2 +1}
{0 0.2004699846564349,1 19,2 -1}
{0 0.30245395291245847,1 39,2 +1}
{0 0.14597968310607448,1 26,2 -1}
{0 0.20050155163557404,1 6,2 +1}
{0 0.2062964096426087,1 7,2 -1}
{0 0.2114812383375954,1 6,2 +1}
{0 0.15416399023173566,1 4,2 -1}
{0 0.18816042611100398,1 12,2 +1}
{0 0.18340641113744804,1 19,2 -1}
{0 0.18430460803948145,1 35,2 +1}
{0 0.14479890151252894,1 6,2 -1}
{0 0.1964603160173992,1 83,2 +1}
{0 0.1434216825343896,1 19,2 -1}
{0 0.056269235936955465,1 2,2 +1}
{0 0.05552343323106859,1 1,2 -1}
{0 0.08567564047494566,1 16,2 +1}
{0 0.01348694017547556,1 1,2 -1}
{0 0.13915361308656546,1 15,2 +1}
{0 0.0,1 0,2 -1}
{0 0.13331550740251105,1 14,2 +1}
{0 0.24687949640811807,1 12,2 -1}
{0 0.1351498619575211,1 5,2 +1}
{0 0.030753316941396137,1 5,2 -1}
{0 0.06115911894796852,1 7,2 +1}
{0 0.0,1 0,2 -1}
{0 0.30501998778755457,1 58,2 +1}
{0 0.0849050627774351,1 4,2 -1}
{0 0.13719102888626,1 15,2 +1}
{0 0.08916993980060836,1 7,2 -1}
{0 0.24000450156161185,1 147,2 +1}
{0 0.2594901188704479,1 20,2 -1}
{0 0.17395251308442441,1 15,2 +1}
{0 0.10938282209703452,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.2014456131730667,1 8,2 +1}
{0 0.10042380065073185,1 11,2 -1}
{0 0.23393362753768748,1 58,2 +1}
{0 0.195863174284133,1 27,2 -1}
{0 0.3328856912448818,1 2,2 +1}
{0 0.13913569521079297,1 2,2 -1}
{0 0.10811249552346706,1 3,2 +1}
{0 0.1245736990398785,1 4,2 -1}
{0 0.20340329845914973,1 24,2 +1}
{0 0.17803497773597723,1 20,2 -1}
{0 0.16274669424134697,1 3,2 +1}
{0 0.11674142302407059,1 4,2 -1}
{0 0.3479656594914848,1 26,2 +1}
{0 0.1326309836790742,1 23,2 -1}
{0 0.19175613011781972,1 54,2 +1}
{0 0.18311293778450516,1 27,2 -1}
{0 0.2429890621751854,1 82,2 +1}
{0 0.08866854388297568,1 4,2 -1}
{0 0.11842653422855902,1 9,2 +1}
{0 0.08323252394132165,1 9,2 -1}
{0 0.23570545737706802,1 9,2 -1}
{0 0.3996377413866721,1 21,2 +1}
{0 0.04970956986255768,1 4,2 -1}
{0 0.11353134489128947,1 6,2 +1}
{0 0.14638501094227999,1 3,2 -1}
{0 0.212677432781913,1 38,2 +1}
{0 0.20872303114878935,1 26,2 -1}
{0 0.14856821775916826,1 10,2 +1}
{0 0.16468546707794596,1 7,2 -1}
{0 0.33750768441004475,1 56,2 +1}
{0 0.26441690417076535,1 36,2 -1}
{0 0.10570395860248355,1 20,2 +1}
{0 0.09795419496043087,1 12,2 -1}
{0 0.1590071119498315,1 25,2 +1}
{0 0.32499639895181787,1 15,2 -1}
{0 0.1652797992346998,1 19,2 +1}
{0 0.1595225137167413,1 21,2 -1}
{0 0.0,1 0,2 +1}
{0 0.3055637909540728,1 2,2 -1}
{0 0.12297509238026913,1 1,2 +1}
{0 0.08016450602922925,1 2,2 -1}
{0 0.2539494201082457,1 9,2 +1}
{0 0.11411902127484955,1 6,2 -1}
{0 0.2561302649269807,1 11,2 +1}
{0 0.14586102083857058,1 13,2 -1}
{0 0.25648884853912707,1 4,2 +1}
{0 0.022086305214969307,1 1,2 -1}
{0 0.27077983853711973,1 10,2 +1}
{0 0.2181036621258081,1 6,2 -1}
{0 0.22790017967274287,1 30,2 +1}
{0 0.271547930290384,1 30,2 -1}
{0 0.15205260663117334,1 5,2 +1}
{0 0.2817846298696658,1 6,2 -1}
{0 0.16563769141053192,1 20,2 +1}
{0 0.14973249401639704,1 14,2 -1}
{0 0.24916750285842773,1 140,2 +1}
{0 0.13540608322650263,1 7,2 -1}
{0 0.29266842153296496,1 8,2 +1}
{0 0.2491249816751728,1 7,2 -1}
{0 0.25733595064732917,1 69,2 +1}
{0 0.12153888737690612,1 43,2 -1}
{0 0.06138755988450513,1 8,2 +1}
{0 0.12789726717864325,1 17,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.28992696106825033,1 31,2 +1}
{0 0.0931614124852888,1 1,2 -1}
{0 0.3017332310779833,1 48,2 +1}
{0 0.16822736346722253,1 21,2 -1}
{0 0.12806957530205085,1 2,2 +1}
{0 0.096573372463301,1 2,2 -1}
{0 0.04434600701584929,1 2,2 +1}
{0 0.029928015025284315,1 5,2 -1}
{0 0.24825426853097268,1 66,2 +1}
{0 0.26429694736529324,1 17,2 -1}
{0 0.25665928825997203,1 30,2 +1}
{0 0.18992704110003933,1 3,2 -1}
{0 0.21991788951596306,1 18,2 +1}
{0 0.19171560324349118,1 25,2 -1}
{0 0.12930774555389618,1 18,2 +1}
{0 0.1423151104565952,1 11,2 -1}
{0 0.12745175224728944,1 5,2 +1}
{0 0.04246359881103244,1 7,2 -1}
{0 0.2009770806662099,1 53,2 +1}
{0 0.13037037134574933,1 40,2 -1}
{0 0.23006137386047373,1 30,2 +1}
{0 0.15616277585318267,1 23,2 -1}
{0 0.25,1 4,2 +1}
{0 0.0576019516342054,1 3,2 -1}
{0 0.08388912969065253,1 10,2 +1}
{0 0.08716984849510134,1 7,2 -1}
{0 0.2021963173475358,1 37,2 +1}
{0 0.2007019575189967,1 18,2 -1}
{0 0.4437167602073436,1 169,2 +1}
{0 0.17657234972635696,1 33,2 -1}
{0 0.10858685772760271,1 3,2 +1}
{0 0.10373518764393015,1 5,2 -1}
{0 0.2083370566505923,1 27,2 +1}
{0 0.16066737679123072,1 20,2 -1}
{0 0.03131121455425748,1 2,2 +1}
{0 0.07703256811502658,1 11,2 -1}
{0 0.2020780086244556,1 22,2 +1}
{0 0.12967414211688552,1 15,2 -1}
{0 0.16094260227191462,1 70,2 +1}
{0 0.14721350757920265,1 44,2 -1}
{0 0.22880021209609494,1 40,2 +1}
{0 0.18544451420565897,1 25,2 -1}
{0 0.2159943312027148,1 22,2 +1}
{0 0.17215481415475742,1 22,2 -1}
{0 0.2627291008788496,1 30,2 +1}
{0 0.21555265735284512,1 19,2 -1}
{0 0.0303977044520364,1 2,2 +1}
{0 0.05136184437531255,1 2,2 -1}
{0 0.0944911182523068,1 1,2 -1}
{0 0.32149900075343446,1 138,2 +1}
{0 0.1070806621193064,1 4,2 -1}
{0 0.25805610235057624,1 47,2 +1}
{0 0.0015620576830066531,1 1,2 -1}
{0 0.4261525874394261,1 7,2 +1}
{0 0.0,1 0,2 -1}
{0 0.2026716093621165,1 31,2 +1}
{0 0.13345280235321796,1 4,2 -1}
{0 0.13180499207950877,1 25,2 +1}
{0 0.05467294060851866,1 5,2 -1}
{0 0.13537750779528723,1 31,2 +1}
{0 0.24576099722032307,1 29,2 -1}
{0 0.0626645686409423,1 5,2 +1}
{0 0.05470207689483765,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.30450843674981976,1 54,2 +1}
{0 0.21274319385923063,1 26,2 -1}
{0 0.19064327485380114,1 21,2 +1}
{0 0.23773324129598286,1 16,2 -1}
{0 0.3674974160148545,1 38,2 +1}
{0 0.16021024131130998,1 19,2 -1}
{0 0.08824022432608969,1 32,2 +1}
{0 0.04890347440487521,1 23,2 -1}
{0 0.15212472690937748,1 53,2 +1}
{0 0.020736556556739713,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.06462456271982456,1 2,2 -1}
{0 0.117368144660677,1 12,2 +1}
{0 0.0832204442752815,1 17,2 -1}
{0 0.1302914060841151,1 5,2 -1}
{0 0.14122831777711348,1 5,2 +1}
{0 0.08451542547285165,1 2,2 -1}
{0 0.2301991582111203,1 27,2 +1}
{0 0.10229110005823437,1 15,2 -1}
{0 0.2998336452393729,1 49,2 +1}
{0 0.17334378139097587,1 21,2 -1}
{0 0.3203689965625209,1 9,2 +1}
{0 0.21977690231790245,1 5,2 -1}
{0 0.2369488763117836,1 14,2 +1}
{0 0.10545324883808262,1 10,2 -1}
{0 0.09776474334756886,1 4,2 +1}
{0 0.17212825640266652,1 7,2 -1}
{0 0.247849324453416,1 11,2 +1}
{0 0.2919741236879913,1 28,2 -1}
{0 0.06774141827707826,1 5,2 +1}
{0 0.08396503331059475,1 6,2 -1}
{0 0.11058146711617285,1 2,2 +1}
{0 0.11513960825703223,1 3,2 -1}
{0 0.1562042725826381,1 36,2 +1}
{0 0.19287834458797776,1 32,2 -1}
{0 0.03217447260438935,1 1,2 +1}
{0 0.05046482178018637,1 2,2 -1}
{0 0.15116061285199378,1 13,2 +1}
{0 0.1349893649433435,1 14,2 -1}
{0 0.09679627038923629,1 18,2 +1}
{0 0.10190840806004084,1 15,2 -1}
{0 0.18068832090632192,1 15,2 +1}
{0 0.03602720649033193,1 3,2 -1}
{0 0.2802927926058336,1 2,2 +1}
{0 0.04700797181772901,1 1,2 -1}
{0 0.07301115881907741,1 26,2 +1}
{0 0.07265716498525075,1 36,2 -1}
{0 0.2285602340585989,1 5,2 +1}
{0 0.054257537566501736,1 5,2 -1}
{0 0.24174729597856973,1 40,2 +1}
{0 0.08130647170249432,1 22,2 -1}
{0 0.09806671795212966,1 13,2 +1}
{0 0.06845334140140891,1 6,2 -1}
{0 0.377030708771024,1 13,2 +1}
{0 0.2863281433391,1 7,2 -1}
{0 0.02997284940227421,1 4,2 +1}
{0 0.0,1 0,2 -1}
{0 0.2581494943046988,1 94,2 +1}
{0 0.07287266680081002,1 11,2 -1}
{0 0.2266159364442925,1 50,2 +1}
{0 0.1996544941972835,1 53,2 -1}
{0 0.04034403306603079,1 4,2 +1}
{0 0.04182149639991226,1 6,2 -1}
{0 0.21001263609879847,1 3,2 +1}
{0 0.09454955337260214,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.21168842764318788,1 22,2 +1}
{0 0.2009026163643156,1 26,2 -1}
{0 0.26667934747235983,1 13,2 +1}
{0 0.05307567802984436,1 5,2 -1}
{0 0.2577530061091259,1 50,2 +1}
{0 0.1208587185451543,1 15,2 -1}
{0 0.06201736729460422,1 2,2 +1}
{0 0.09244760552525211,1 8,2 -1}
{0 0.15538300358280627,1 2,2 +1}
{0 0.13803940759355818,1 2,2 -1}
{0 0.08891084489487741,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.19640049978574822,1 14,2 +1}
{0 0.20770764953164703,1 18,2 -1}
{0 0.13683108074323355,1 20,2 +1}
{0 0.08755733658905199,1 13,2 -1}
{0 0.2682204077643346,1 85,2 +1}
{0 0.058959296811133675,1 3,2 -1}
{0 0.2319790625883394,1 67,2 +1}
{0 0.232426911344222,1 31,2 -1}
{0 0.1474419561548971,1 3,2 -1}
{0 0.13180452531126585,1 19,2 +1}
{0 0.11121273127276267,1 6,2 -1}
{0 0.1722279499994077,1 37,2 +1}
{0 0.03769111278047378,1 15,2 -1}
{0 0.18828503489937745,1 94,2 +1}
{0 0.1359444207089202,1 35,2 -1}
{0 0.2884019361956819,1 39,2 +1}
{0 0.19334499586508463,1 20,2 -1}
{0 0.2308808806635803,1 17,2 +1}
{0 0.1562761735066918,1 1,2 -1}
{0 0.16659506599006177,1 16,2 +1}
{0 0.05216405309573011,1 1,2 -1}
{0 0.08333333333333334,1 4,2 +1}
{0 0.12151692605627379,1 4,2 -1}
{0 0.16753091344956947,1 9,2 +1}
{0 0.10124893548470222,1 8,2 -1}
{0 0.07550993175197035,1 8,2 +1}
{0 0.043173289177634556,1 6,2 -1}
{0 0.04770650232563334,1 5,2 +1}
{0 0.0,1 0,2 -1}
{0 0.1621279731679473,1 19,2 +1}
{0 0.038466944699054345,1 2,2 -1}
{0 0.11607620001760188,1 3,2 +1}
{0 0.16473155520724958,1 7,2 -1}
{0 0.15811388300841897,1 1,2 +1}
{0 0.15419672139727159,1 2,2 -1}
{0 0.2344124664504134,1 22,2 +1}
{0 0.13570070290798392,1 3,2 -1}
{0 0.1445998495411829,1 10,2 +1}
{0 0.09925833339709302,1 2,2 -1}
{0 0.03644471480623968,1 2,2 +1}
{0 0.0686193694216179,1 5,2 -1}
{0 0.18131172556228092,1 33,2 +1}
{0 0.12564588884754466,1 27,2 -1}
{0 0.1503062731974789,1 7,2 +1}
{0 0.17510309752416517,1 8,2 -1}
{0 0.0,1 0,2 +1}
{0 0.026088643272815574,1 2,2 -1}
{0 0.2588213699706318,1 187,2 +1}
{0 0.12872030450827696,1 60,2 -1}
{0 0.22034772182280699,1 16,2 +1}
{0 0.1742065546449301,1 14,2 -1}
{0 0.2667921002978557,1 27,2 +1}
{0 0.17208343534417128,1 14,2 -1}
{0 0.20971498728209453,1 18,2 +1}
{0 0.11421948901909112,1 7,2 -1}
{0 0.10607222396811031,1 4,2 +1}
{0 0.10833691911130552,1 4,2 -1}
{0 0.2135807011059239,1 12,2 +1}
{0 0.12112435780288763,1 10,2 -1}
{0 0.05317757389633507,1 2,2 +1}
{0 0.07655538042904149,1 4,2 -1}
{0 0.24873754710885906,1 68,2 +1}
{0 0.22255218960337692,1 32,2 -1}
{0 0.06252180968067218,1 7,2 +1}
{0 0.04214032761811232,1 15,2 -1}
{0 0.13292773751685036,1 26,2 +1}
{0 0.0829004381054502,1 15,2 -1}
{0 0.2873172284464308,1 55,2 +1}
{0 0.2233496580159114,1 27,2 -1}
{0 0.17458583065398997,1 58,2 +1}
{0 0.20960048632948397,1 23,2 -1}
{0 0.17784505791423258,1 18,2 +1}
{0 0.17251496380655879,1 15,2 -1}
{0 0.21443708290018354,1 39,2 +1}
{0 0.25110644844403884,1 27,2 -1}
{0 0.13069628920633847,1 8,2 +1}
{0 0.14273707008447592,1 11,2 -1}
{0 0.12581986604800366,1 12,2 +1}
{0 0.11102391282179105,1 15,2 -1}
{0 0.28079959269206517,1 25,2 +1}
{0 0.18230385621689654,1 16,2 -1}
{0 0.18927061330856335,1 25,2 +1}
{0 0.2691889083648197,1 23,2 -1}
{0 0.24390160616327372,1 24,2 -1}
{0 0.23023278642595052,1 43,2 +1}
{0 0.10490313225993994,1 6,2 -1}
{0 0.24572672646643465,1 11,2 +1}
{0 0.17932120462682363,1 15,2 -1}
{0 0.26338582206321903,1 97,2 +1}
{0 0.21824257405179068,1 72,2 -1}
{0 0.0029676857074823443,1 1,2 +1}
{0 0.0135031060716358,1 1,2 -1}
{0 0.21837475837881745,1 42,2 +1}
{0 0.05470865561066333,1 7,2 -1}
{0 0.16857129787538105,1 8,2 +1}
{0 0.0899866937997122,1 6,2 -1}
{0 0.14229544346376477,1 16,2 +1}
{0 0.14085904245475275,1 2,2 -1}
{0 0.2279684055869653,1 107,2 +1}
{0 0.09811818618833561,1 53,2 -1}
{0 0.14261822293275705,1 8,2 +1}
{0 0.08448646027201588,1 12,2 -1}
{0 0.28190649242106797,1 50,2 +1}
{0 0.17670181643754765,1 52,2 -1}
{0 0.1980781787549478,1 20,2 +1}
{0 0.29181387070984083,1 22,2 -1}
{0 0.008039977681052937,1 2,2 +1}
{0 0.01078284198478758,1 3,2 -1}
{0 0.2631704118895705,1 63,2 +1}
{0 0.22113873959451558,1 43,2 -1}
{0 0.22599178204228643,1 55,2 +1}
{0 0.10903023661929281,1 5,2 -1}
{0 0.2814167667038504,1 29,2 +1}
{0 0.21079341901545004,1 16,2 -1}
{0 0.18995609931089139,1 16,2 +1}
{0 0.18983347302183975,1 10,2 -1}
{0 0.05008005295578888,1 2,2 -1}
{0 0.09156015150767552,1 2,2 -1}
{0 0.05404788568278931,1 5,2 +1}
{0 0.18056515052718689,1 6,2 -1}
{0 0.20694357114892672,1 13,2 +1}
{0 0.1620855676564279,1 13,2 -1}
{0 0.0,1 0,2 +1}
{0 0.21180628152531844,1 4,2 -1}
{0 0.22581217217055471,1 23,2 +1}
{0 0.1001820593460164,1 13,2 -1}
{0 0.2084104165576851,1 16,2 +1}
{0 0.16894309618758468,1 24,2 -1}
{0 0.3358074048188891,1 20,2 +1}
{0 0.2536896785088656,1 16,2 -1}
{0 0.13594128612949072,1 15,2 +1}
{0 0.17200778140456593,1 16,2 -1}
{0 0.058853729270850606,1 6,2 +1}
{0 0.12293063205933441,1 3,2 -1}
{0 0.3162035705671271,1 37,2 +1}
{0 0.23792978459214756,1 9,2 -1}
{0 0.2732944012138761,1 11,2 +1}
{0 0.02056725174474318,1 2,2 -1}
{0 0.19460932269569187,1 6,2 +1}
{0 0.006257827179021986,1 1,2 -1}
{0 0.13206513225046282,1 26,2 +1}
{0 0.06418472037215467,1 23,2 -1}
{0 0.2714473009792944,1 44,2 +1}
{0 0.18637873363489318,1 16,2 -1}
{0 0.159711071986952,1 28,2 +1}
{0 0.175787182220615,1 26,2 -1}
{0 0.1773258139575551,1 18,2 +1}
{0 0.1417499879841996,1 10,2 -1}
{0 0.24631648922139127,1 60,2 +1}
{0 0.13822732276025396,1 6,2 -1}
{0 0.02734854943722097,1 1,2 +1}
{0 0.0730890833589805,1 2,2 -1}
{0 0.311431960523887,1 65,2 +1}
{0 0.19417756326128507,1 36,2 -1}
{0 0.20265185608375733,1 54,2 +1}
